claim_id,age,vehicle_age,claim_amount,accident_type,previous_claims,police_report,witness_present,garage_type,days_to_claim,fraud
CLM2741,49,10,346973,Theft,5,1,0,Authorized,32,0
CLM2742,43,10,422348,Fire,1,0,0,Authorized,2,0
CLM2743,26,11,398643,Theft,4,0,1,Authorized,6,0
CLM2744,43,5,436928,Collision,0,1,1,Local,27,0
CLM2745,68,7,181053,Collision,5,0,1,Local,41,1
CLM2746,25,2,471871,Theft,4,1,0,Authorized,14,0
CLM2747,23,1,61038,Collision,5,1,1,Authorized,5,0
CLM2748,31,4,485965,Natural Disaster,3,0,1,Authorized,14,0
CLM2749,23,10,312260,Collision,5,1,0,Local,49,1
CLM2750,29,14,336967,Collision,5,1,1,Authorized,12,0
CLM2751,45,1,269222,Fire,3,0,0,Authorized,50,0
CLM2752,29,15,67994,Collision,2,1,1,Local,9,0
CLM2753,51,2,19565,Collision,4,0,0,Authorized,32,0
CLM2754,54,11,33631,Theft,1,0,1,Authorized,55,0
CLM2755,19,0,287273,Fire,0,0,1,Local,14,1
CLM2756,41,12,12242,Natural Disaster,2,1,1,Authorized,47,0
CLM2757,38,0,378635,Collision,4,0,0,Local,22,0
CLM2758,53,1,62124,Theft,0,1,0,Authorized,30,0
CLM2759,33,10,326289,Fire,2,1,1,Authorized,20,0
CLM2760,25,15,32657,Fire,3,0,0,Authorized,32,0
CLM2761,70,0,173655,Collision,1,1,0,Authorized,53,0
CLM2762,26,0,45407,Collision,3,0,0,Authorized,38,0
CLM2763,33,5,469693,Theft,3,1,1,Local,12,1
CLM2764,28,0,394403,Collision,1,0,1,Authorized,14,1
CLM2765,65,13,236036,Theft,4,0,1,Local,23,0
CLM2766,65,10,374846,Collision,2,1,1,Authorized,11,1
CLM2767,36,1,255489,Natural Disaster,0,0,1,Authorized,34,0
CLM2768,63,12,496864,Collision,5,1,0,Authorized,53,0
CLM2769,52,12,227169,Collision,2,0,0,Authorized,34,0
CLM2770,57,10,383222,Collision,0,1,0,Local,57,1
CLM2771,62,6,220097,Theft,5,1,0,Authorized,23,0
CLM2772,51,2,30532,Fire,2,0,0,Local,17,1
CLM2773,29,5,122585,Natural Disaster,2,1,0,Local,54,0
CLM2774,22,11,110380,Theft,3,1,1,Local,44,1
CLM2775,29,6,398845,Natural Disaster,3,0,0,Authorized,11,1
CLM2776,46,6,248909,Natural Disaster,3,0,0,Local,1,0
CLM2777,65,8,89472,Theft,4,1,0,Authorized,39,0
CLM2778,30,3,251213,Collision,2,1,0,Authorized,14,0
CLM2779,50,2,336149,Theft,1,0,0,Local,54,0
CLM2780,62,9,266414,Fire,1,0,1,Local,13,1
CLM2781,26,1,163953,Natural Disaster,5,0,0,Authorized,38,0
CLM2782,22,9,349106,Fire,5,0,0,Authorized,42,1
CLM2783,43,15,109434,Theft,4,1,1,Local,3,1
CLM2784,19,14,100850,Theft,1,1,1,Authorized,9,0
CLM2785,47,12,405512,Collision,0,0,0,Local,43,0
CLM2786,53,0,138584,Fire,3,1,0,Authorized,23,1
CLM2787,49,8,325932,Theft,1,1,1,Authorized,16,0
CLM2788,38,4,447634,Fire,3,1,1,Local,2,1
CLM2789,25,6,132016,Theft,5,0,1,Local,37,0
CLM2790,44,8,296718,Collision,0,0,0,Local,44,0
CLM2791,66,7,269957,Theft,3,0,0,Local,20,0
CLM2792,68,4,3731,Theft,3,0,0,Authorized,6,1
CLM2793,49,9,432774,Natural Disaster,3,0,0,Local,13,0
CLM2794,68,5,146034,Fire,5,1,1,Authorized,45,0
CLM2795,39,10,26708,Theft,5,1,0,Local,17,0
CLM2796,30,9,289397,Collision,2,1,1,Authorized,48,0
CLM2797,69,1,14373,Fire,4,1,1,Local,41,1
CLM2798,35,13,352844,Theft,0,0,0,Local,59,1
CLM2799,42,7,351896,Fire,5,1,0,Authorized,16,0
CLM2800,32,12,351625,Natural Disaster,2,1,0,Authorized,42,0
CLM2801,56,9,53119,Natural Disaster,1,0,0,Local,26,1
CLM2802,36,15,276591,Natural Disaster,2,1,0,Local,39,0
CLM2803,21,9,299737,Theft,3,1,1,Local,32,1
CLM2804,48,9,487903,Theft,3,1,1,Local,50,1
CLM2805,26,11,286432,Fire,0,0,1,Local,54,1
CLM2806,33,5,498551,Fire,1,1,0,Authorized,58,1
CLM2807,34,0,317316,Collision,1,0,1,Local,19,0
CLM2808,46,6,113904,Fire,5,1,1,Authorized,43,0
CLM2809,45,2,300361,Collision,2,0,0,Authorized,13,1
CLM2810,21,6,190356,Collision,2,0,1,Authorized,43,1
CLM2811,66,0,328028,Collision,3,0,1,Local,4,1
CLM2812,18,12,457532,Collision,0,0,0,Authorized,15,0
CLM2813,56,15,126518,Fire,0,0,1,Local,15,0
CLM2814,37,11,470641,Theft,3,1,0,Local,21,0
CLM2815,41,5,31429,Fire,3,1,1,Authorized,56,0
CLM2816,24,14,381462,Fire,1,1,0,Authorized,32,0
CLM2817,46,2,125913,Theft,1,0,0,Local,7,0
CLM2818,51,9,147497,Fire,3,1,0,Local,12,0
CLM2819,20,10,475966,Collision,1,1,1,Local,32,0
CLM2820,23,1,355697,Theft,2,0,0,Authorized,9,1
CLM2821,48,12,341272,Theft,0,0,0,Local,59,0
CLM2822,29,11,15232,Theft,4,0,0,Authorized,52,0
CLM2823,60,7,73769,Collision,0,1,0,Local,5,1
CLM2824,32,15,292285,Fire,5,0,1,Authorized,1,1
CLM2825,62,7,422291,Theft,4,0,1,Authorized,34,1
CLM2826,23,11,484000,Collision,5,0,0,Authorized,34,1
CLM2827,47,4,340186,Fire,3,0,1,Authorized,55,1
CLM2828,37,1,418066,Natural Disaster,3,1,1,Authorized,24,0
CLM2829,70,13,139615,Fire,3,1,0,Authorized,47,1
CLM2830,23,5,353194,Theft,4,0,0,Authorized,21,1
CLM2831,20,1,373590,Theft,2,1,1,Authorized,43,0
CLM2832,18,6,184371,Fire,0,1,1,Local,40,0
CLM2833,63,10,81130,Theft,5,0,0,Authorized,2,1
CLM2834,38,1,376470,Natural Disaster,3,0,1,Authorized,19,0
CLM2835,51,0,248093,Fire,5,0,0,Local,59,1
CLM2836,54,3,68975,Natural Disaster,4,1,1,Authorized,25,0
CLM2837,23,15,57683,Theft,2,0,1,Authorized,43,1
CLM2838,69,4,482950,Fire,2,0,0,Local,12,0
CLM2839,27,11,470973,Collision,3,1,0,Authorized,0,1
CLM2840,40,5,109399,Collision,0,1,0,Local,42,1
CLM2841,43,8,167569,Fire,0,0,1,Local,45,0
CLM2842,43,2,195900,Natural Disaster,4,0,0,Authorized,36,1
CLM2843,53,7,77322,Natural Disaster,1,1,0,Authorized,42,1
CLM2844,40,1,427978,Natural Disaster,3,0,1,Local,14,0
CLM2845,61,11,115898,Fire,0,1,1,Authorized,1,0
CLM2846,22,15,50857,Fire,5,0,1,Local,6,0
CLM2847,56,14,221124,Collision,3,0,1,Authorized,34,1
CLM2848,61,0,473629,Natural Disaster,3,1,0,Local,27,1
CLM2849,43,14,5559,Fire,5,1,0,Authorized,44,0
CLM2850,69,11,65221,Fire,3,0,0,Authorized,25,0
CLM2851,26,13,182247,Theft,5,1,1,Authorized,35,1
CLM2852,47,5,21230,Natural Disaster,2,0,0,Local,11,1
CLM2853,41,4,309959,Natural Disaster,1,1,1,Authorized,50,1
CLM2854,34,7,268136,Fire,3,1,0,Local,31,1
CLM2855,50,6,73577,Natural Disaster,4,1,0,Local,56,1
CLM2856,23,4,483651,Fire,3,0,0,Authorized,49,1
CLM2857,29,8,140675,Fire,1,0,1,Local,21,1
CLM2858,54,12,74129,Collision,1,0,1,Authorized,3,0
CLM2859,62,11,116438,Fire,1,0,0,Authorized,57,0
CLM2860,28,5,444881,Natural Disaster,2,0,0,Authorized,30,0
CLM2861,25,14,298054,Natural Disaster,4,1,0,Authorized,16,1
CLM2862,40,6,257288,Theft,0,1,1,Authorized,36,1
CLM2863,25,10,142153,Collision,3,0,1,Local,26,0
CLM2864,31,4,450431,Theft,3,1,0,Authorized,38,1
CLM2865,49,2,150671,Fire,3,1,0,Authorized,32,1
CLM2866,55,1,158243,Theft,4,1,1,Local,36,0
CLM2867,55,2,450655,Collision,1,0,0,Local,42,0
CLM2868,55,0,299038,Natural Disaster,1,0,1,Local,52,0
CLM2869,43,1,461727,Fire,4,0,0,Authorized,33,1
CLM2870,32,8,129445,Collision,5,1,0,Local,41,0
CLM2871,67,0,125283,Theft,5,0,0,Local,41,0
CLM2872,40,10,20573,Theft,0,1,1,Authorized,50,1
CLM2873,63,6,240726,Collision,3,0,1,Authorized,41,0
CLM2874,68,1,66527,Fire,5,1,0,Local,14,0
CLM2875,46,4,172961,Natural Disaster,5,0,1,Authorized,40,0
CLM2876,37,5,323850,Theft,5,0,0,Local,1,1
CLM2877,64,12,239141,Theft,4,1,1,Local,17,1
CLM2878,57,12,442012,Fire,5,0,1,Authorized,34,1
CLM2879,44,5,86877,Collision,1,0,1,Authorized,51,0
CLM2880,63,12,256066,Fire,2,1,1,Authorized,57,1
CLM2881,69,7,55223,Theft,5,1,1,Local,18,0
CLM2882,19,9,197407,Collision,4,1,0,Local,59,1
CLM2883,60,11,454493,Theft,2,1,1,Local,11,1
CLM2884,51,13,104900,Fire,0,0,1,Authorized,8,0
CLM2885,49,12,263885,Natural Disaster,3,0,0,Local,38,1
CLM2886,54,0,368224,Collision,5,1,1,Local,25,1
CLM2887,65,14,490862,Theft,0,1,0,Authorized,7,0
CLM2888,53,1,152151,Collision,5,1,0,Authorized,24,0
CLM2889,29,7,381000,Theft,5,1,0,Authorized,13,0
CLM2890,48,10,29315,Collision,2,0,0,Local,15,1
CLM2891,20,4,186307,Fire,1,0,0,Authorized,59,0
CLM2892,37,3,414228,Fire,2,0,0,Local,47,1
CLM2893,18,14,440359,Natural Disaster,4,1,0,Authorized,46,0
CLM2894,62,10,238706,Theft,1,1,1,Local,18,0
CLM2895,30,15,127291,Natural Disaster,1,1,1,Authorized,12,0
CLM2896,25,10,302309,Theft,5,0,1,Local,48,0
CLM2897,69,11,266535,Theft,3,1,0,Authorized,58,1
CLM2898,30,3,283210,Fire,2,1,0,Authorized,48,1
CLM2899,22,15,10456,Fire,4,0,0,Authorized,15,1
CLM2900,56,15,176660,Natural Disaster,3,0,1,Local,13,0
CLM2901,57,15,280012,Fire,0,1,1,Authorized,7,0
CLM2902,25,13,65931,Collision,3,0,1,Local,34,1
CLM2903,24,5,376586,Theft,0,0,1,Local,41,1
CLM2904,51,10,441710,Fire,3,0,1,Local,8,1
CLM2905,53,5,71800,Theft,5,0,1,Authorized,25,0
CLM2906,25,3,78587,Fire,5,0,1,Local,29,1
CLM2907,55,12,152059,Fire,0,0,0,Local,5,0
CLM2908,18,1,171072,Fire,2,0,0,Authorized,55,0
CLM2909,65,15,208395,Theft,0,1,0,Local,1,0
CLM2910,31,14,202316,Collision,5,0,0,Authorized,30,1
CLM2911,26,5,135329,Fire,1,1,0,Authorized,27,0
CLM2912,56,15,447002,Theft,5,1,0,Authorized,20,1
CLM2913,44,13,255632,Natural Disaster,0,1,0,Local,28,1
CLM2914,65,3,263942,Natural Disaster,0,1,0,Local,46,0
CLM2915,62,7,312557,Collision,4,1,0,Authorized,14,1
CLM2916,60,14,497957,Collision,1,1,0,Authorized,12,0
CLM2917,44,11,27028,Fire,1,0,1,Authorized,50,0
CLM2918,36,4,33778,Theft,3,1,1,Authorized,47,0
CLM2919,36,7,321144,Theft,1,1,1,Local,23,0
CLM2920,23,8,414039,Collision,0,1,0,Authorized,42,1
CLM2921,43,10,314290,Collision,1,1,1,Authorized,33,1
CLM2922,34,7,140956,Fire,1,1,1,Authorized,15,1
CLM2923,56,9,208316,Fire,4,1,0,Local,6,0
CLM2924,32,12,73118,Theft,3,0,1,Local,19,1
CLM2925,25,10,7557,Natural Disaster,2,1,0,Local,23,1
CLM2926,41,11,462813,Fire,1,0,1,Authorized,6,1
CLM2927,23,1,217913,Collision,4,0,1,Local,7,1
CLM2928,47,3,256174,Fire,2,0,0,Authorized,58,1
CLM2929,27,4,293560,Natural Disaster,1,1,1,Authorized,41,0
CLM2930,47,5,343170,Fire,5,0,0,Local,28,1
CLM2931,56,7,36690,Natural Disaster,4,0,0,Authorized,18,0
CLM2932,58,13,73662,Collision,2,0,1,Local,22,1
CLM2933,23,8,97836,Fire,5,0,0,Authorized,38,0
CLM2934,40,2,78237,Theft,0,1,0,Authorized,4,0
CLM2935,27,12,282453,Theft,3,1,1,Local,30,1
CLM2936,59,2,220092,Collision,4,1,1,Local,1,0
CLM2937,50,7,120045,Fire,2,0,1,Local,7,1
CLM2938,22,7,326266,Fire,4,1,0,Local,48,1
CLM2939,32,9,387298,Fire,3,0,1,Local,0,0
CLM2940,19,7,5674,Collision,4,1,0,Local,43,1
CLM2941,61,6,20109,Collision,4,0,1,Authorized,56,1
CLM2942,33,4,105803,Collision,0,0,0,Local,23,1
CLM2943,18,6,133009,Collision,0,0,1,Authorized,48,0
CLM2944,57,5,229310,Fire,1,0,0,Authorized,49,0
CLM2945,50,1,158418,Fire,0,1,0,Authorized,58,0
CLM2946,48,13,248526,Fire,1,1,1,Local,55,0
CLM2947,34,13,363588,Collision,1,0,1,Local,10,0
CLM2948,21,5,370276,Collision,0,0,0,Authorized,18,1
CLM2949,38,8,464643,Theft,5,1,0,Authorized,5,1
CLM2950,36,2,136192,Natural Disaster,3,0,1,Authorized,36,0
CLM2951,69,14,154828,Natural Disaster,0,0,0,Authorized,55,0
CLM2952,32,2,369546,Fire,4,1,0,Authorized,39,0
CLM2953,35,0,295794,Theft,0,1,0,Authorized,51,1
CLM2954,24,11,4486,Collision,4,0,0,Authorized,33,0
CLM2955,21,1,258163,Natural Disaster,4,1,0,Local,0,0
CLM2956,45,4,289436,Natural Disaster,1,1,1,Authorized,59,0
CLM2957,66,2,326913,Collision,0,1,1,Authorized,47,1
CLM2958,33,11,166578,Fire,3,1,0,Authorized,27,1
CLM2959,32,12,462191,Natural Disaster,4,1,0,Local,36,1
CLM2960,64,14,364291,Collision,2,0,1,Authorized,17,1
CLM2961,19,11,331137,Theft,1,0,0,Authorized,27,1
CLM2962,40,6,186148,Collision,3,0,1,Authorized,18,0
CLM2963,66,3,104327,Theft,2,0,1,Local,34,1
CLM2964,25,3,283549,Fire,0,1,1,Local,3,1
CLM2965,22,11,219882,Collision,1,1,1,Authorized,27,1
CLM2966,38,4,215745,Fire,3,0,0,Authorized,49,0
CLM2967,29,13,183299,Natural Disaster,4,1,1,Local,10,1
CLM2968,56,14,229438,Theft,4,0,1,Local,30,1
CLM2969,55,0,62318,Fire,1,0,0,Authorized,43,1
CLM2970,32,15,4492,Collision,5,0,1,Local,19,0
CLM2971,22,9,376644,Theft,3,0,0,Authorized,0,0
CLM2972,48,5,49050,Theft,5,1,0,Local,28,0
CLM2973,25,0,174292,Fire,2,0,0,Local,14,1
CLM2974,59,14,430662,Natural Disaster,5,0,1,Local,36,1
CLM2975,54,0,218712,Collision,5,1,0,Local,42,1
CLM2976,70,1,365351,Collision,4,1,1,Local,47,1
CLM2977,46,8,159475,Natural Disaster,2,1,1,Local,45,0
CLM2978,34,0,63032,Natural Disaster,4,1,0,Local,2,1
CLM2979,64,3,162047,Theft,5,0,0,Local,45,1
CLM2980,35,2,149130,Natural Disaster,1,0,0,Authorized,1,0
CLM2981,32,2,384002,Collision,0,1,0,Local,60,0
CLM2982,52,2,11639,Collision,1,1,1,Local,39,1
CLM2983,35,0,61568,Theft,3,1,1,Local,10,1
CLM2984,36,9,461874,Theft,4,1,1,Authorized,26,1
CLM2985,44,5,333436,Theft,5,0,1,Authorized,11,0
CLM2986,20,6,25018,Natural Disaster,1,0,1,Authorized,28,0
CLM2987,46,8,80149,Natural Disaster,5,1,0,Authorized,51,0
CLM2988,55,9,322893,Theft,5,0,1,Authorized,38,0
CLM2989,35,0,36798,Fire,3,1,1,Local,42,1
CLM2990,63,9,466682,Collision,1,0,0,Authorized,27,1
CLM2991,61,12,292323,Fire,0,1,1,Local,46,1
CLM2992,52,8,368433,Collision,0,1,0,Local,30,1
CLM2993,41,9,28199,Natural Disaster,5,0,0,Local,34,0
CLM2994,21,2,492001,Natural Disaster,1,1,1,Local,28,0
CLM2995,68,4,20983,Collision,2,1,1,Authorized,9,1
CLM2996,46,5,158825,Theft,4,1,0,Authorized,37,0
CLM2997,23,11,143218,Natural Disaster,5,1,0,Local,30,1
CLM2998,64,14,269064,Collision,5,0,0,Local,56,0
CLM2999,44,9,41784,Fire,1,0,1,Local,11,0
CLM3000,64,0,72296,Theft,2,0,1,Authorized,34,0
CLM3001,49,3,398175,Theft,5,1,0,Local,59,0
CLM3002,48,6,338548,Collision,5,0,0,Local,58,1
CLM3003,45,6,124677,Theft,1,1,1,Authorized,18,1
CLM3004,47,13,410262,Theft,1,1,0,Local,56,1
CLM3005,46,3,392638,Fire,3,1,0,Authorized,40,0
CLM3006,50,2,258791,Natural Disaster,1,1,0,Local,14,1
CLM3007,65,15,382357,Fire,4,0,1,Local,44,1
CLM3008,67,12,484139,Fire,0,0,0,Authorized,41,1
CLM3009,34,13,453817,Natural Disaster,1,1,0,Authorized,55,1
CLM3010,62,14,238868,Natural Disaster,1,0,0,Authorized,45,0
CLM3011,68,12,354622,Natural Disaster,3,1,1,Authorized,6,0
CLM3012,63,12,313951,Natural Disaster,0,0,1,Local,53,1
CLM3013,52,0,402506,Fire,3,1,1,Local,30,1
CLM3014,29,9,422127,Fire,2,1,1,Local,23,1
CLM3015,43,1,139544,Natural Disaster,0,0,1,Local,49,1
CLM3016,52,14,399348,Collision,4,1,1,Authorized,43,1
CLM3017,26,1,84841,Collision,0,0,0,Authorized,24,0
CLM3018,67,10,266404,Collision,4,0,0,Local,50,0
CLM3019,52,15,315924,Collision,2,1,1,Authorized,20,1
CLM3020,54,6,251235,Collision,2,0,1,Local,56,1
CLM3021,56,9,290156,Natural Disaster,2,0,0,Authorized,60,0
CLM3022,43,3,60220,Collision,0,0,0,Local,51,1
CLM3023,60,13,370041,Collision,3,1,1,Authorized,29,0
CLM3024,42,15,281776,Collision,0,1,1,Authorized,14,0
CLM3025,63,13,49299,Collision,0,1,0,Local,28,0
CLM3026,39,13,329806,Natural Disaster,3,1,1,Local,50,1
CLM3027,45,1,123069,Collision,5,0,1,Authorized,42,0
CLM3028,23,14,288430,Theft,2,0,0,Local,46,0
CLM3029,62,4,419054,Natural Disaster,0,0,0,Authorized,15,0
CLM3030,46,9,284785,Fire,0,1,0,Local,37,1
CLM3031,68,12,68768,Fire,0,0,0,Local,28,1
CLM3032,19,5,11551,Collision,0,0,0,Local,18,0
CLM3033,42,1,398775,Fire,2,0,1,Local,5,0
CLM3034,25,7,437958,Theft,5,0,1,Local,44,1
CLM3035,67,7,259320,Collision,1,1,0,Local,12,1
CLM3036,61,7,158115,Theft,3,0,0,Authorized,6,1
CLM3037,18,4,440782,Natural Disaster,2,1,1,Local,60,1
CLM3038,52,9,347001,Fire,1,1,0,Authorized,57,0
CLM3039,31,14,289402,Natural Disaster,0,1,0,Local,29,0
CLM3040,45,4,252144,Collision,4,0,0,Local,36,0
CLM3041,67,2,157385,Natural Disaster,0,0,0,Authorized,18,1
CLM3042,26,12,300801,Fire,4,0,0,Authorized,1,1
CLM3043,23,8,47267,Fire,5,0,1,Local,44,1
CLM3044,36,14,199657,Collision,2,0,1,Authorized,39,1
CLM3045,26,1,308666,Fire,2,0,1,Local,45,0
CLM3046,41,15,376866,Collision,4,0,1,Local,32,1
CLM3047,51,12,413062,Theft,1,0,0,Local,34,1
CLM3048,41,7,388787,Theft,1,0,1,Authorized,45,0
CLM3049,46,11,261372,Natural Disaster,2,1,0,Authorized,40,1
CLM3050,70,4,385697,Collision,1,1,1,Authorized,16,0
CLM3051,55,8,139876,Natural Disaster,2,1,0,Local,53,0
CLM3052,48,13,339951,Collision,4,1,0,Authorized,53,1
CLM3053,62,2,321561,Theft,5,1,0,Authorized,52,0
CLM3054,61,7,498293,Natural Disaster,4,0,0,Local,17,1
CLM3055,27,0,426038,Collision,3,0,0,Local,41,1
CLM3056,35,4,251303,Natural Disaster,1,0,1,Authorized,42,0
CLM3057,59,14,480481,Fire,0,0,1,Authorized,29,1
CLM3058,23,9,120440,Theft,4,1,1,Authorized,15,1
CLM3059,20,13,388185,Fire,0,0,0,Local,3,1
CLM3060,57,15,225929,Theft,2,0,1,Authorized,1,0
CLM3061,52,1,345600,Theft,5,0,1,Local,46,0
CLM3062,42,11,77242,Natural Disaster,1,0,1,Authorized,58,1
CLM3063,54,14,359896,Theft,5,1,1,Local,36,1
CLM3064,41,2,285878,Fire,2,1,0,Local,33,1
CLM3065,66,14,431564,Collision,3,1,1,Authorized,26,0
CLM3066,54,4,414978,Theft,2,1,0,Authorized,31,1
CLM3067,57,13,61287,Fire,1,0,1,Authorized,47,0
CLM3068,51,9,418636,Fire,5,0,0,Authorized,43,1
CLM3069,64,14,450224,Theft,5,1,1,Local,23,1
CLM3070,45,14,21144,Fire,1,0,1,Local,36,0
CLM3071,67,3,244486,Collision,5,1,0,Local,30,1
CLM3072,60,5,341636,Natural Disaster,5,1,1,Authorized,0,0
CLM3073,20,1,274528,Theft,0,0,0,Authorized,39,0
CLM3074,22,11,406488,Theft,5,0,0,Local,6,0
CLM3075,23,6,396772,Theft,3,1,1,Authorized,5,0
CLM3076,38,1,264735,Natural Disaster,0,0,1,Authorized,5,1
CLM3077,45,15,461607,Theft,3,0,0,Local,44,1
CLM3078,41,9,360304,Theft,0,1,0,Local,0,0
CLM3079,67,3,414205,Theft,4,1,0,Authorized,43,1
CLM3080,25,7,110312,Natural Disaster,3,0,0,Authorized,11,0
CLM3081,37,3,106480,Fire,1,1,1,Local,15,0
CLM3082,44,2,486009,Fire,4,0,0,Authorized,39,1
CLM3083,32,11,119110,Fire,5,1,1,Local,44,0
CLM3084,33,11,9507,Collision,4,1,0,Authorized,37,0
CLM3085,44,5,111011,Natural Disaster,3,0,1,Authorized,15,1
CLM3086,68,10,211775,Collision,4,0,0,Local,8,0
CLM3087,31,9,310215,Natural Disaster,1,1,1,Local,5,1
CLM3088,70,3,98608,Theft,0,1,0,Authorized,28,1
CLM3089,67,15,394155,Collision,3,0,1,Authorized,16,1
CLM3090,34,7,428095,Natural Disaster,0,1,0,Authorized,38,1
CLM3091,23,4,315731,Theft,5,1,1,Authorized,26,0
CLM3092,44,15,302026,Natural Disaster,3,1,1,Local,24,0
CLM3093,28,12,331067,Collision,3,0,0,Authorized,24,1
CLM3094,22,1,361338,Natural Disaster,0,0,1,Local,3,1
CLM3095,20,14,241916,Fire,2,1,0,Local,18,0
CLM3096,25,9,12940,Theft,0,0,1,Authorized,3,1
CLM3097,26,3,91274,Theft,3,1,1,Authorized,57,0
CLM3098,63,0,109732,Natural Disaster,1,0,1,Authorized,10,1
CLM3099,19,1,243559,Collision,0,0,1,Local,0,0
CLM3100,54,8,498390,Collision,5,1,1,Authorized,43,1
CLM3101,18,12,93671,Fire,3,0,0,Authorized,28,0
CLM3102,18,4,291336,Collision,5,1,1,Authorized,16,1
CLM3103,63,13,16472,Theft,0,1,1,Local,33,1
CLM3104,64,7,1491,Collision,2,0,0,Local,8,0
CLM3105,24,2,99647,Fire,0,0,1,Local,11,1
CLM3106,50,13,305519,Fire,0,0,1,Local,25,0
CLM3107,18,6,224831,Fire,1,1,1,Local,41,1
CLM3108,65,12,443509,Theft,4,1,1,Authorized,44,1
CLM3109,47,8,92775,Natural Disaster,1,0,1,Authorized,30,1
CLM3110,62,3,449642,Natural Disaster,3,0,1,Local,35,1
CLM3111,32,3,182789,Natural Disaster,3,1,1,Local,35,0
CLM3112,24,0,431427,Theft,4,0,0,Local,0,0
CLM3113,60,7,192783,Collision,4,1,1,Local,23,1
CLM3114,31,2,300913,Fire,0,0,0,Local,57,0
CLM3115,25,2,304118,Natural Disaster,4,0,1,Local,1,1
CLM3116,55,15,448388,Natural Disaster,1,0,1,Local,18,1
CLM3117,53,14,466815,Theft,3,0,1,Authorized,31,1
CLM3118,67,1,199130,Theft,5,0,1,Authorized,15,0
CLM3119,18,3,391358,Natural Disaster,0,1,0,Local,6,0
CLM3120,65,2,25863,Fire,0,0,0,Authorized,20,0
CLM3121,46,7,215896,Theft,0,0,1,Local,4,0
CLM3122,51,12,379044,Natural Disaster,5,1,0,Authorized,20,0
CLM3123,49,4,80367,Fire,1,0,1,Authorized,21,0
CLM3124,21,9,388476,Collision,3,1,1,Local,50,1
CLM3125,46,3,286420,Fire,1,0,1,Authorized,23,0
CLM3126,20,10,240672,Collision,5,0,1,Local,54,1
CLM3127,52,5,12577,Theft,1,0,1,Authorized,44,0
CLM3128,28,9,249956,Fire,1,0,1,Authorized,19,1
CLM3129,40,5,215364,Collision,4,1,1,Authorized,23,0
CLM3130,61,5,151609,Collision,2,0,0,Local,56,1
CLM3131,41,1,170442,Theft,4,1,0,Local,40,1
CLM3132,19,2,56914,Fire,5,0,0,Authorized,44,0
CLM3133,63,5,66360,Natural Disaster,2,1,1,Local,58,0
CLM3134,60,1,432328,Fire,0,1,1,Local,40,1
CLM3135,48,5,374647,Fire,3,1,0,Authorized,57,1
CLM3136,61,5,158724,Collision,1,0,0,Local,7,0
CLM3137,63,5,100311,Theft,3,0,1,Local,56,1
CLM3138,62,1,346021,Fire,5,1,1,Local,51,1
CLM3139,21,15,374782,Theft,2,0,0,Authorized,11,0
CLM3140,65,5,495362,Collision,1,0,0,Local,28,0
CLM3141,67,3,358815,Theft,0,0,1,Authorized,19,0
CLM3142,51,11,188433,Collision,3,0,0,Authorized,23,1
CLM3143,61,8,284692,Collision,1,1,0,Local,34,0
CLM3144,69,8,233341,Theft,5,0,1,Local,28,1
CLM3145,39,1,34113,Fire,5,1,0,Authorized,22,0
CLM3146,68,2,42357,Collision,1,1,0,Authorized,51,0
CLM3147,67,12,44759,Collision,3,0,1,Local,52,1
CLM3148,18,14,188394,Theft,2,1,1,Local,7,0
CLM3149,19,15,44306,Theft,2,0,0,Local,6,0
CLM3150,28,1,341763,Theft,0,1,0,Authorized,19,1
CLM3151,27,15,338768,Collision,1,0,0,Authorized,47,1
CLM3152,33,14,243312,Theft,2,0,0,Local,60,1
CLM3153,54,15,293288,Theft,2,0,1,Authorized,31,0
CLM3154,58,14,101773,Collision,1,1,1,Local,6,1
CLM3155,20,12,34466,Collision,4,0,0,Local,42,1
CLM3156,24,4,421522,Natural Disaster,3,0,0,Local,6,0
CLM3157,30,9,375774,Fire,0,0,1,Authorized,29,1
CLM3158,41,4,277610,Natural Disaster,3,0,1,Local,1,1
CLM3159,33,8,65234,Fire,0,0,0,Authorized,4,0
CLM3160,70,1,99660,Fire,4,0,0,Authorized,5,0
CLM3161,62,7,85549,Fire,1,0,1,Local,48,0
CLM3162,27,7,1910,Theft,3,0,0,Authorized,27,1
CLM3163,36,14,321596,Natural Disaster,1,0,1,Authorized,39,1
CLM3164,60,4,172532,Theft,5,1,0,Authorized,58,0
CLM3165,66,1,239028,Theft,0,0,0,Local,24,0
CLM3166,45,13,436901,Natural Disaster,1,0,0,Authorized,29,0
CLM3167,28,1,471682,Natural Disaster,0,1,1,Local,46,0
CLM3168,55,10,248602,Fire,1,1,1,Authorized,55,1
CLM3169,61,2,174255,Collision,3,1,0,Authorized,51,1
CLM3170,61,3,394222,Theft,5,0,0,Local,41,0
CLM3171,62,12,307356,Natural Disaster,5,1,1,Authorized,3,1
CLM3172,18,9,485753,Theft,1,0,1,Authorized,2,1
CLM3173,63,5,313742,Fire,5,0,0,Authorized,5,0
CLM3174,42,9,158134,Theft,0,1,0,Local,3,1
CLM3175,42,11,93207,Collision,1,0,1,Authorized,48,1
CLM3176,66,11,55824,Theft,0,0,0,Local,48,1
CLM3177,49,6,290173,Natural Disaster,5,1,0,Local,49,1
